0	0	0	0	2	0	0	1	1.73205	0	0.001	0.00173299	-0.000999458	0	2	0.00200054	0	0.998268	1.73105	0	-7.50001	1.35536e-09
0.139	0.259472	-0.126176	0	1.97954	0.287797	0	0.760993	1.57043	0	-7.50001	2.2558e-09
0.14	0.261477	-0.126971	0	1.97922	0.289932	0	0.759301	1.56909	0	-7.50001	2.26334e-09
0.141	0.263485	-0.127765	0	1.97891	0.292067	0	0.75761	1.56775	0	-7.50001	2.27089e-09
0.142	0.265494	-0.128556	0	1.97859	0.294203	0	0.75592	1.5664	0	-7.50001	2.27845e-09
0.143	0.267506	-0.129346	0	1.97826	0.29634	0	0.75423	1.56506	0	-7.50001	2.28602e-09
0.144	0.269519	-0.130134	0	1.97794	0.298478	0	0.752541	1.56371	0	-7.50001	2.29359e-09
0.145	0.271535	-0.13092	0	1.97761	0.300616	0	0.750853	1.56235	0	-7.50001	2.30117e-09
0.146	0.273552	-0.131704	0	1.97728	0.302755	0	0.749165	1.561	0	-7.50001	2.30876e-09
0.147	0.275572	-0.132486	0	1.97695	0.304895	0	0.747478	1.55964	0	-7.50001	2.31635e-09
0.148	0.277593	-0.133266	0	1.97661	0.307036	0	0.745792	1.55828	0	-7.50001	2.32395e-09
0.149	0.279617	-0.134044	0	1.97628	0.309177	0	0.744106	1.55692	0	-7.50001	2.33155e-09
0.15	0.281643	-0.13482	0	1.97594	0.311319	0	0.742422	1.55555	0	-7.50001	2.33916e-09
0.151	0.28367	-0.135594	0	1.97559	0.313462	0	0.740738	1.55418	0	-7.50001	2.34677e-09
0.152	0.2857	-0.136366	0	1.97525	0.315606	0	0.739054	1.55281	0	-7.50001	2.35439e-09
0.153	0.287731	-0.137136	0	1.9749	0.31775	0	0.737371	1.55144	0	-7.50001	2.36201e-09
0.154	0.289765	-0.137904	0	1.97455	0.319896	0	0.73569	1.55006	0	-7.50001	2.36964e-09
0.155	0.2918	-0.13867	0	1.97419	0.322041	0	0.734008	1.54868	0	-7.50001	2.37727e-09
0.156	0.293838	-0.139434	0	1.97383	0.324188	0	0.732328	1.5473	0	-7.50001	2.38491e-09
0.157	0.295878	-0.140196	0	1.97347	0.326335	0	0.730648	1.54591	0	-7.50001	2.39254e-09
0.158	0.297919	-0.140956	0	1.97311	0.328483	0	0.728969	1.54452	0	-7.50001	2.40018e-09
0.159	0.299963	-0.141713	0	1.97275	0.330632	0	0.727291	1.54313	0	-7.50001	2.40783e-09
0.16	0.302008	-0.142469	0	1.97238	0.332782	0	0.725614	1.54174	0	-7.50001	2.41547e-09
0.161	0.304056	-0.143223	0	1.97201	0.334932	0	0.723937	1.54034	0	-7.50001	2.42312e-09
0.162	0.306105	-0.143975	0	1.97163	0.337082	0	0.722262	1.53894	0	-7.50001	2.43077e-09
